,mean_time,mean_score_test,mean_score_train
318,0.14867281913757324,0.9014872477121382,0.9401912975835996
319,0.2840851942698161,0.9163468974136256,0.9507459633402866
320,0.004009564717610677,0.8076968184333687,0.8205537117455285
321,0.005395571390787761,0.8756894738192359,0.8772522460541547
322,0.008006731669108072,0.8608609764232021,0.8694256852827267
323,0.012970606486002604,0.8733457209559726,0.8889755754797116
324,0.02402210235595703,0.9038291680868453,0.9116526041752665
325,0.046866655349731445,0.9014909126892503,0.9120406298675209
326,0.1468834082285563,0.8796164967949776,0.8924911983297467
327,0.32315270105997723,0.8819565846811286,0.8983565323162107
328,0.004109541575113933,0.8092617636602859,0.8225075999831214
329,0.006380160649617513,0.8788156992959579,0.8823323554718961
330,0.009402116139729818,0.8757041337276849,0.881535205763695
331,0.016353527704874676,0.9022807152569333,0.9194644878519521
332,0.029489517211914062,0.9171183750957476,0.9222100218872176
333,0.057073513666788735,0.9093101413581671,0.920644159341879
334,0.16851512591044107,0.8999351299051138,0.9147779080369935
335,0.3880959351857503,0.8983665197010845,0.9175147275472556
336,0.007295290629069011,0.8287759342942903,0.8448021068969503
337,0.007350524266560872,0.8842746827046065,0.8870248978565938
338,0.01143487294514974,0.9014927451778063,0.9155557940583452
339,0.016771316528320312,0.9132151744712355,0.9272878380089052
340,0.03328482309977213,0.9202482655495817,0.9335448669613093
341,0.06145453453063965,0.9186851528112207,0.9315914373829273
342,0.18005990982055664,0.9069718859605721,0.9319808390528137
343,0.3393004735310872,0.9038419955067382,0.9331527133361588
344,0.0049266815185546875,0.8459701744162608,0.8577046491532233
345,0.007091045379638672,0.8850608202951773,0.8901524950143743
346,0.009997924168904623,0.9030521929390551,0.916341018627068
347,0.016876061757405598,0.9155515973802744,0.9366706294822471
348,0.03173557917277018,0.9249431012303327,0.9456640192857025
349,0.05770715077718099,0.9264988840144693,0.9444916863431468
350,0.18258023262023926,0.9155717547543915,0.944489851706304
351,0.3983283042907715,0.9186979802311134,0.9433202707190125
352,0.005908648173014323,0.853005097983163,0.8643506211163031
353,0.007627805074055989,0.8827170674319139,0.8917174402412914
354,0.012717088063557943,0.9069663884949039,0.926895225724544
355,0.017175992329915363,0.9194731228903475,0.9425332115134469
356,0.029570341110229492,0.9265117114343621,0.951917378964421
357,0.04982821146647135,0.9288463018548448,0.9503551856927682
358,0.1406397819519043,0.9296361044225279,0.9546541984746829
359,0.35295915603637695,0.9272923515592645,0.9538749364756992
360,0.005548874537150065,0.7107013666699652,0.7208911931927634
361,0.007823944091796875,0.760730136740296,0.7818699352556658
362,0.0119779904683431,0.8021920228108176,0.8268212898597787
363,0.019402345021565754,0.8796018368865286,0.9046190651791431
364,0.035538673400878906,0.8960154368835966,0.9120429231635744
365,0.06224759419759115,0.8905491235207236,0.9093083969493657
366,0.16524672508239746,0.8772599165118214,0.8948363228740687
367,0.3312024275461833,0.888201705680348,0.9065702014614717
368,0.0046927134195963545,0.7771034219891297,0.7721298482571868
369,0.0066305796305338545,0.7982191876211733,0.837399805895422
370,0.011214574178059896,0.8623672820163238,0.8792153074759618
371,0.015654881795247395,0.8975748846448454,0.9159566622084991
372,0.02897930145263672,0.9038291680868453,0.9222063526135319
373,0.05370291074117025,0.9014872477121382,0.919470909080902
374,0.1688227653503418,0.8842930075901676,0.9069586858129367
375,0.2931346893310547,0.8967997419856113,0.9159525342756027
376,0.004496256510416667,0.7778913920682565,0.7736920415288396
377,0.0055971940358479815,0.8060475787328708,0.8459978314592518
378,0.008268594741821289,0.8639450546631336,0.896808098820879
379,0.01481938362121582,0.9093138063352795,0.9272919659418016
380,0.029357115427652996,0.91164473177865,0.9308103407471009
381,0.054417689641316734,0.9093064763810551,0.924164368784021
382,0.15120871861775717,0.891326098668514,0.9159516169571814
383,0.3427313168843587,0.9022697203255966,0.9245537704539074
384,0.007296562194824219,0.7904091213950369,0.7908871753380778
385,0.008904536565144857,0.8154335851172609,0.8491254286170324
386,0.012562274932861328,0.8655099998900507,0.9007158752960646
387,0.02098361651102702,0.9116538942214306,0.9311979077801444
388,0.03403949737548828,0.9124235394149963,0.940581157912697
389,0.07436458269755046,0.9124308693692208,0.9351111881658585
390,0.1680635611216227,0.8960136043950406,0.9284624642475144
391,0.33316342035929364,0.9069590585406795,0.9362835211084142
392,0.004950761795043945,0.7959084195519198,0.8076878622261118
393,0.006688992182413737,0.8201412482179049,0.8674924367096155
394,0.011305570602416992,0.8881980407032358,0.9202552163312033
395,0.018347978591918945,0.9147819521867087,0.9386213071053651
396,0.035683631896972656,0.9139903171304695,0.949571795760888
397,0.061142921447753906,0.9155607598230548,0.9421483964356675
398,0.18110315004984537,0.9014872477121382,0.9401912975835996
399,0.3470481236775716,0.9163468974136256,0.9507459633402866
400,0.004611810048421224,0.7107013666699652,0.7208911931927634
401,0.006479024887084961,0.760730136740296,0.7818699352556658
402,0.009114821751912435,0.8021920228108176,0.8268212898597787
403,0.015602032343546549,0.8796018368865286,0.9046190651791431
404,0.02642234166463216,0.8960154368835966,0.9120429231635744
405,0.046964168548583984,0.8905491235207236,0.9093083969493657
406,0.1414628028869629,0.8772599165118214,0.8948363228740687
407,0.28601614634195965,0.888201705680348,0.9065702014614717
408,0.004002014795939128,0.7771034219891297,0.7721298482571868
409,0.005721648534138997,0.7982191876211733,0.837399805895422
410,0.009092887242635092,0.8623672820163238,0.8792153074759618
411,0.015580336252848307,0.8975748846448454,0.9159566622084991
412,0.026385943094889324,0.9038291680868453,0.9222063526135319
413,0.04681714375813802,0.9014872477121382,0.919470909080902
414,0.14331650733947754,0.8842930075901676,0.9069586858129367
415,0.2691050370534261,0.8967997419856113,0.9159525342756027
416,0.004195213317871094,0.7778913920682565,0.7736920415288396
417,0.005781491597493489,0.8060475787328708,0.8459978314592518
418,0.008657296498616537,0.8639450546631336,0.896808098820879
419,0.014335870742797852,0.9093138063352795,0.9272919659418016
420,0.02383573849995931,0.91164473177865,0.9308103407471009
421,0.04877003033955892,0.9093064763810551,0.924164368784021
422,0.1390813191731771,0.891326098668514,0.9159516169571814
423,0.3207925160725911,0.9022697203255966,0.9245537704539074
424,0.004837354024251302,0.7904091213950369,0.7908871753380778
425,0.006108522415161133,0.8154335851172609,0.8491254286170324
426,0.009299914042154947,0.8655099998900507,0.9007158752960646
427,0.015287399291992188,0.9116538942214306,0.9311979077801444
428,0.026464541753133137,0.9124235394149963,0.940581157912697
429,0.04813114802042643,0.9124308693692208,0.9351111881658585
430,0.13834762573242188,0.8960136043950406,0.9284624642475144
431,0.2703743775685628,0.9069590585406795,0.9362835211084142
432,0.004255453745524089,0.7959084195519198,0.8076878622261118
433,0.005766391754150391,0.8201412482179049,0.8674924367096155
434,0.009764750798543295,0.8881980407032358,0.9202552163312033
435,0.014159361521402994,0.9147819521867087,0.9386213071053651
436,0.024285157521565754,0.9139903171304695,0.949571795760888
437,0.04568155606587728,0.9155607598230548,0.9421483964356675
438,0.14143967628479004,0.9014872477121382,0.9401912975835996
439,0.28195897738138836,0.9163468974136256,0.9507459633402866
440,0.004043976465861003,0.8076968184333687,0.8205537117455285
441,0.004779736200968425,0.8756894738192359,0.8772522460541547
442,0.007847865422566732,0.8608609764232021,0.8694256852827267
443,0.013798395792643229,0.8733457209559726,0.8889755754797116
444,0.024286826451619465,0.9038291680868453,0.9116526041752665
445,0.04396669069925944,0.9014909126892503,0.9120406298675209
446,0.13950411478678384,0.8796164967949776,0.8924911983297467
447,0.26683489481608075,0.8819565846811286,0.8983565323162107
448,0.003667434056599935,0.8092617636602859,0.8225075999831214
449,0.00501243273417155,0.8788156992959579,0.8823323554718961
450,0.0076189835866292315,0.8757041337276849,0.881535205763695
451,0.013202587763468424,0.9022807152569333,0.9194644878519521
452,0.02309552828470866,0.9171183750957476,0.9222100218872176
453,0.04534355799357096,0.9093101413581671,0.920644159341879
454,0.13451886177062988,0.8999351299051138,0.9147779080369935
455,0.26343393325805664,0.8983665197010845,0.9175147275472556
456,0.003983815511067708,0.8287759342942903,0.8448021068969503
457,0.00566562016805013,0.8842746827046065,0.8870248978565938
458,0.007994254430135092,0.9014927451778063,0.9155557940583452
459,0.013090689977010092,0.9132151744712355,0.9272878380089052
460,0.023131450017293293,0.9202482655495817,0.9335448669613093
461,0.04920117060343424,0.9186851528112207,0.9315914373829273
462,0.13640809059143066,0.9069718859605721,0.9319808390528137
463,0.2670995394388835,0.9038419955067382,0.9331527133361588
464,0.003652493158976237,0.8459701744162608,0.8577046491532233
465,0.005199352900187175,0.8850608202951773,0.8901524950143743
466,0.00908517837524414,0.9030521929390551,0.916341018627068
467,0.015717267990112305,0.9155515973802744,0.9366706294822471
468,0.023007631301879883,0.9249431012303327,0.9456640192857025
469,0.04576007525126139,0.9264988840144693,0.9444916863431468
470,0.14581616719563803,0.9155717547543915,0.944489851706304
471,0.270733118057251,0.9186979802311134,0.9433202707190125
472,0.003791332244873047,0.853005097983163,0.8643506211163031
473,0.005345344543457031,0.8827170674319139,0.8917174402412914
474,0.008834520975748697,0.9069663884949039,0.926895225724544
475,0.013840436935424805,0.9194731228903475,0.9425332115134469
476,0.025524218877156574,0.9265117114343621,0.951917378964421
477,0.04574155807495117,0.9288463018548448,0.9503551856927682
478,0.14129972457885742,0.9296361044225279,0.9546541984746829
479,0.27017561594645184,0.9272923515592645,0.9538749364756992
480,0.004164218902587891,0.7107013666699652,0.7208911931927634
481,0.005453427632649739,0.760730136740296,0.7818699352556658
482,0.00843342145284017,0.8021920228108176,0.8268212898597787
483,0.013271172841389975,0.8796018368865286,0.9046190651791431
484,0.023343404134114582,0.8960154368835966,0.9120429231635744
485,0.04553103446960449,0.8905491235207236,0.9093083969493657
486,0.13242220878601074,0.8772599165118214,0.8948363228740687
487,0.25886114438374835,0.888201705680348,0.9065702014614717
488,0.00421595573425293,0.7771034219891297,0.7721298482571868
489,0.005525032679239909,0.7982191876211733,0.837399805895422
490,0.007835785547892252,0.8623672820163238,0.8792153074759618
491,0.012758334477742514,0.8975748846448454,0.9159566622084991
492,0.022133747736612957,0.9038291680868453,0.9222063526135319
493,0.04459245999654134,0.9014872477121382,0.919470909080902
494,0.13201204935709634,0.8842930075901676,0.9069586858129367
495,0.2593570550282796,0.8967997419856113,0.9159525342756027
496,0.0037549336751302085,0.7778913920682565,0.7736920415288396
497,0.0055425167083740234,0.8060475787328708,0.8459978314592518
498,0.008507887522379557,0.8639450546631336,0.896808098820879
499,0.013364076614379883,0.9093138063352795,0.9272919659418016
500,0.02278733253479004,0.91164473177865,0.9308103407471009
501,0.043886264165242515,0.9093064763810551,0.924164368784021
502,0.1314671834309896,0.891326098668514,0.9159516169571814
503,0.2652281920115153,0.9022697203255966,0.9245537704539074
504,0.004174947738647461,0.7904091213950369,0.7908871753380778
