,mean_score_test,mean_score_train
0,0.7317834082504618,0.7119361581734648
1,0.7116679471240753,0.6824383921655369
2,0.7053866549747377,0.6703932218426909
3,0.7053178507097415,0.6704171325475328
4,0.7030099294130715,0.6704604058975641
5,0.7004642526034931,0.6669350430762335
6,0.6980374392738959,0.6668113754426472
7,0.6983249529767291,0.6664314311461886
8,0.7298291182883072,0.7026332427740479
9,0.7048145033429755,0.6685395665786049
10,0.6980191017266183,0.6546097196789377
11,0.696069054122546,0.6524318092535789
12,0.6946405894601161,0.6529316117209044
13,0.690620351642611,0.6502292426781041
14,0.6869584928425241,0.6510561380292172
15,0.6876437633591396,0.650586953522755
16,0.7286998553209199,0.6944206033694054
17,0.7003818059277491,0.659632508019909
18,0.6915572102928018,0.6441688946487791
19,0.6894398243272416,0.6402703595455079
20,0.6872242108122197,0.6395097850858136
21,0.6845002566909226,0.6374420805110353
22,0.6803898631726771,0.6386807324945918
23,0.6811950299190789,0.6385101894203755
24,0.7292149732546099,0.6879412129337631
25,0.6981773538666164,0.6519441196570406
26,0.6866867884948566,0.6355503552203001
27,0.6827821446382466,0.6300042115020861
28,0.6795160949803757,0.6283022906151682
29,0.6789870680573065,0.6271508382851472
30,0.6755768993991424,0.628438741663911
31,0.67592862861347,0.628112130886964
32,0.7313666804223631,0.688643345944515
33,0.6970088604228024,0.6476455837073942
34,0.684390853067451,0.6295797543667465
35,0.6813045912016457,0.6223420021165826
36,0.6780143091604376,0.6194331583726386
37,0.676256646146277,0.6184122437027706
38,0.6721921069053584,0.6196858686407622
39,0.6723859266904685,0.6192824694042454
40,0.7619738928339461,0.7405219026284563
41,0.7250530850357855,0.7029256843251203
42,0.7146094119958519,0.6933437179222801
43,0.7094399369761845,0.6859584220377906
44,0.710463017671075,0.6836312698026239
45,0.7105997312592947,0.687171565768666
46,0.7035682998145822,0.6803132389503871
47,0.7019534860895401,0.6785236135965304
48,0.7542431528360759,0.7349447402391854
49,0.7187963964003875,0.694503376973954
50,0.7066273248762941,0.6806176633685415
51,0.699566871624628,0.6704850012650937
52,0.7000905027268386,0.6680844539400929
53,0.6992122848114425,0.6710809087414333
54,0.6939196906927557,0.6654347526038382
55,0.6922610177200893,0.6635894413164215
56,0.7569107178212449,0.7285969586811942
57,0.7169896018389761,0.685342287252822
58,0.703899553291366,0.6700405389202226
59,0.6978970725672646,0.6602621945870525
60,0.695697141635158,0.6570664779454792
61,0.694494791758499,0.6586892241878691
62,0.6877251608781764,0.6530024031150221
63,0.6858622296540882,0.6517189921354727
64,0.7575873346952563,0.7188739309833982
65,0.7172319371367598,0.6758058592935848
66,0.7014539847634156,0.6595119833023452
67,0.6948407968182448,0.6504384923511766
68,0.6917332863760293,0.6467835639421374
69,0.6889798143866744,0.648280896015222
70,0.6828525829581144,0.6431762706205285
71,0.6805234982207538,0.6415671671251119
72,0.7550250176034552,0.7122614111279739
73,0.7159482462693032,0.6678714634794543
74,0.6998945652619849,0.6525578133966282
75,0.692950960963395,0.6426264302928766
76,0.6885549733858614,0.6391276568522664
77,0.6850217491852848,0.639317281516325
78,0.6791291931070059,0.6347623847561225
79,0.6766459576740446,0.6331181193473708
80,0.7619738928339461,0.7405219026284563
81,0.7250530850357855,0.7029256843251203
82,0.7146094119958519,0.6933437179222801
83,0.7094399369761845,0.6859584220377906
84,0.710463017671075,0.6836312698026239
85,0.7105997312592947,0.687171565768666
86,0.7035682998145822,0.6803132389503871
87,0.7019534860895401,0.6785236135965304
88,0.7542431528360759,0.7349447402391854
89,0.7187963964003875,0.694503376973954
90,0.7066273248762941,0.6806176633685415
91,0.699566871624628,0.6704850012650937
92,0.7000905027268386,0.6680844539400929
93,0.6992122848114425,0.6710809087414333
94,0.6939196906927557,0.6654347526038382
95,0.6922610177200893,0.6635894413164215
96,0.7569107178212449,0.7285969586811942
97,0.7169896018389761,0.685342287252822
98,0.703899553291366,0.6700405389202226
99,0.6978970725672646,0.6602621945870525
100,0.695697141635158,0.6570664779454792
101,0.694494791758499,0.6586892241878691
102,0.6877251608781764,0.6530024031150221
103,0.6858622296540882,0.6517189921354727
104,0.7575873346952563,0.7188739309833982
105,0.7172319371367598,0.6758058592935848
106,0.7014539847634156,0.6595119833023452
107,0.6948407968182448,0.6504384923511766
108,0.6917332863760293,0.6467835639421374
109,0.6889798143866744,0.648280896015222
110,0.6828525829581144,0.6431762706205285
111,0.6805234982207538,0.6415671671251119
112,0.7550250176034552,0.7122614111279739
113,0.7159482462693032,0.6678714634794543
114,0.6998945652619849,0.6525578133966282
115,0.692950960963395,0.6426264302928766
116,0.6885549733858614,0.6391276568522664
117,0.6850217491852848,0.639317281516325
118,0.6791291931070059,0.6347623847561225
119,0.6766459576740446,0.6331181193473708
